,NAME,x,y
577,Cabarrus,-80.55185088514284,35.38679404050764
578,Webster,-92.87587702682045,37.28090534039579
579,Davis,-112.11137127711399,40.990068716785224
580,Cottonwood,-95.18115304488121,44.007107526393305
581,Okeechobee,-80.88858501098404,27.38630361272846
582,Union,-83.99071995502251,34.83402571891792
583,Black Hawk,-92.30881970790001,42.47009574404447
584,Sabine,-93.85180241491508,31.343199862622928
585,Pike,-83.06685415560838,39.07737144158865
586,Tuscaloosa,-87.52502995201874,33.28954984635492
587,Wilcox,-87.30820178685858,31.98924019224875
588,Montgomery,-89.61639569570795,33.494102419821076
589,Kearney,-98.94802163816333,40.506707258484454
590,Hitchcock,-101.04227242553705,40.17634691628698
591,New Castle,-75.63897812518297,39.578329900461384
592,Teton,-111.20761454459479,43.75942987602197
593,Rock Island,-90.56741260314872,41.46732856867156
594,Gloucester,-76.52296674177683,37.40120862682599
595,Sevier,-94.24127270383251,33.997255165201864
596,Cass,-86.34594655889956,40.76149149695593
597,Power,-112.84065596592016,42.69365611326568
598,Carroll,-86.56348413342033,40.58285856104957
599,Philadelphia,-75.13394467940586,40.00763604662797
600,Washakie,-107.68286071986324,43.90499700864368
601,Camden,-76.16095040386584,36.34112162164066
602,Tompkins,-76.47365412983869,42.45201867991752
603,Jefferson,-91.93151462248152,34.26878444370889
604,Lincoln,-91.73332119714622,33.95747367452492
605,Vernon,-90.83438239337428,43.593861933408334
606,Iron,-90.77349031775208,37.55514881300128
607,Hopkins,-95.56395016367493,33.149555898188666
608,Albany,-73.97355857095519,42.600176429237216
609,Houston,-95.4226771525646,31.31773255662395
610,Monroe,-81.08291770770295,39.727347078561465
611,Rush,-99.3092409496698,38.52316131362329
612,Montgomery,-86.89329979619562,40.040378523538905
613,Stanton,-101.7841831905375,37.56306138823079
614,Lee,-83.71627776867146,37.59479796964493
615,Koochiching,-93.78336630127363,48.24526839950785
616,Bexar,-98.5200258895368,29.44895783480697
617,Boulder,-105.3577056697227,40.092459767418156
618,Jefferson,-83.44631161206823,36.05098418829336
619,Mayes,-95.23084600910515,36.30190989873093
620,Watonwan,-94.61406060841965,43.97842789284867
621,Blaine,-113.9801475734592,43.41194056195136
622,Jefferson Davis,-92.81412091497884,30.26772187945705
623,Sully,-100.13224556479528,44.71556402733308
624,Denver,-104.8758014229104,39.76216462870122
625,Coal,-96.29777857914772,34.588199716665486
626,Carter,-104.53615852915415,45.516756876860285
627,Upton,-102.04303489276494,31.368730228936247
628,Gibson,-87.58459436797737,38.31182537104021
629,Kimball,-103.71494991206085,41.197656662893046
630,Kendall,-88.42878835386816,41.590577647002014
631,District of Columbia,-77.01630267017617,38.904773714587094
632,Montrose,-108.26945113468331,38.402156032511705
633,Wright,-93.96305311682596,45.17393172738954
634,Kenosha,-87.65311823626533,42.578504103179284
635,Eagle,-106.69529925859598,39.6278256158913
636,San Francisco,-122.69397557303421,37.7597150131307
637,San Miguel,-108.40592213053465,38.00374039846028
638,Anchorage,-149.18856855256863,61.14826270325511
639,St. Johns,-81.40988668268652,29.912181170638227
640,Choctaw,-89.24838119710788,33.34730706895586
641,Grundy,-93.56533819740231,40.113926976615254
642,Lake,-85.80164523980862,43.990066934122
643,Ottawa,-86.42188217019924,42.94853490299207
644,Cook,-87.64614079310726,41.89542902208717
645,Gallatin,-88.23046573798678,37.762756412440545
646,Greenwood,-82.12593001340684,34.15383055753485
647,Franklin,-95.28594823964086,38.56451745153647
648,Clay,-96.49064947637468,46.892343553528
649,Haywood,-89.28383579783942,35.58322183679365
650,Box Elder,-113.08202266242606,41.521018028105246
651,Tippah,-88.90889802206522,34.76840023411489
652,Marshall,-80.66338653662034,39.86061285656085
653,Jackson,-81.67479431992669,38.834468321626574
654,Elmore,-115.4692623526517,43.35388540141266
655,Baltimore,-76.61632295019284,39.443072852048786
656,Benson,-99.36601301547896,48.06939701368968
657,Pike,-91.17136320535849,39.34383518860717
658,Lawrence,-82.53675240981609,38.59846924409883
659,Scott,-89.56851468620968,37.053046016403854
660,Adams,-83.47215178038186,38.84551492731417
661,Erath,-98.21796670847831,32.2362586700104
662,Habersham,-83.53113209342669,34.631025613335616
663,Wilkinson,-83.17124906685696,32.80240552041647
664,Monongalia,-80.04654415827285,39.630283888789
665,Crawford,-82.91977770240716,40.85077257349779
666,DeSoto,-81.80944295150941,27.18630233481716
667,New London,-72.1065129033489,41.46678624635814
668,Guernsey,-81.49425621938141,40.05205364961966
669,Barry,-85.30896808393011,42.59502843069177
670,Stone,-93.45598097600929,36.74701909757908
671,Richmond,-77.47558795500913,37.529441620107264
672,Stokes,-80.23951571512757,36.40190400486736
673,Clarke,-93.78515783863779,41.02903229440248
674,Fayette,-91.84432433256694,42.86259615482005
675,Marin,-122.74885856307388,38.05518333996001
676,Randall,-101.896944529075,34.9658570010494
677,Rusk,-94.76187913978805,32.107724500523915
678,Warren,-93.56135936465292,41.33437346104943
679,Van Wert,-84.5860991255019,40.85539824092125
680,Glades,-81.18902938533905,26.956445935117163
681,Meriwether,-84.68831158036947,33.040655935852385
682,Costilla,-105.42824970602041,37.277952273541935
683,Coryell,-97.79920429066368,31.390911438786613
684,Adair,-94.4709413441946,41.33074642863853
685,Chattahoochee,-84.78704620585974,32.34697127500695
686,Mariposa,-119.90551702920095,37.581522309911534
687,Howard,-92.69626547627428,39.14249748686332
688,Marion,-122.58489833421369,44.90332398552113
689,Milwaukee,-87.58054866068136,43.01545688834226
690,Scott,-93.5358982366984,44.64847372517917
691,Pickaway,-83.02439163228863,39.64194109660697
692,Powhatan,-77.91519425864719,37.5501871512809
693,Broomfield,-105.05266479765407,39.95413580040643
694,Lawrence,-87.39558443741815,35.2172743541956
695,Antrim,-85.17582215781803,45.00738381260105
696,Marlboro,-79.67872262243566,34.602060332546465
697,Benewah,-116.65865416203708,47.21753785183215
698,Lee,-89.30030925039654,41.746105443738045
699,Nemaha,-95.84981606484594,40.38765487626351
700,Carteret,-76.53574306691387,34.86125980843024
701,Pottawatomie,-96.34236499424395,39.379002780856716
702,Jackson,-84.42343730303097,42.24848739806093
703,Comal,-98.27824554132877,29.808180133739352
704,Nantucket,-70.12811316999483,41.3012406124732
705,Bamberg,-81.05423377357604,33.21477100002033
706,Aransas,-96.99143873401093,28.08472040655272
707,Berrien,-83.22962200004207,31.27605990408456
708,Vermillion,-87.46397828409826,39.85381145738684
709,Roscommon,-84.61159991161172,44.33560859795826
710,Alleghany,-81.12785934272894,36.49127043783083
711,Lassen,-120.59433283357242,40.67359038939742
712,Falls Church,-77.17516382214137,38.8847267106195
713,Manatee,-82.35754587105619,27.47751887493296
714,Muskingum,-81.94438265905941,39.965421853632066
715,Chaffee,-106.19406666522259,38.74690308543908
716,Crowley,-103.78482566097641,38.32666106203021
717,Fremont,-105.43965705358431,38.47297246590318
718,Pearl River,-89.58975063585281,30.76871049742876
719,Perry,-88.99232827763572,31.172024268115486
720,Custer,-99.72614379288868,41.39426403499895
721,Calhoun,-85.19720714333842,30.406034334296532
722,Kenton,-84.5333168381353,38.93345285917051
723,Chickasaw,-92.31766374607632,43.06004134744751
724,DeKalb,-88.77031592315448,41.8935293191289
725,Hancock,-93.73427229780144,43.08188607306967
726,Stark,-102.65508878018923,46.81068258483939
727,Luce,-85.56411886902285,46.71401706012927
728,Carter,-97.2857880386676,34.250871394377484
729,Pasquotank,-76.24924136128836,36.26501872275897
730,Taos,-105.63102582434013,36.57815938697408
731,Bolivar,-90.88040091039586,33.79553898157917
732,Nye,-116.47193133583158,38.04238159848005
733,Hawkins,-82.94468766456781,36.441163436390454
734,Bowman,-103.52067113829872,46.11259033862216
735,Fulton,-78.1126836616262,39.925343625985775
736,Lafayette,-92.06388212437507,30.20677295344327
737,Jack,-98.17245858279837,33.23346060205245
738,Stark,-89.79744738854612,41.093392030762075
739,Greer,-99.56078272110348,34.935737081036834
740,Hemphill,-100.27047326595137,35.83756992226113
741,Nez Perce,-116.750277131226,46.32684922797034
742,Walworth,-100.03155443991442,45.42994760827246
743,Napa,-122.33053846453322,38.50649644413679
744,Cotton,-98.37224324360608,34.29023116468245
745,Washington,-90.87742450193285,37.96168391206104
746,Cayuga,-76.57435820928941,43.010326726690366
747,Shackelford,-99.35406694115127,32.735972873213036
748,San Jacinto,-95.16690120090557,30.57953358451155
749,Dubuque,-90.88252185036907,42.46882243267923
750,Goochland,-77.91585592228051,37.72165057945465
751,Sherman,-101.71998070062686,39.35143368715842
752,Richland,-82.53648439474664,40.77468433767852
753,Adams,-91.18849214094804,39.987905260872076
754,Champaign,-83.76949695582599,40.137674361635106
755,Sullivan,-72.22222936486257,43.36127469764388
756,Iroquois,-87.82429790124394,40.74723713258868
757,Poweshiek,-92.53146839698557,41.68644219283691
758,Wayne,-81.88801899424007,40.82884915975702
759,Fayette,-84.49419112586821,33.41394303653663
760,Hancock,-83.00068689233616,33.27042600851552
761,Kendall,-98.71155520554524,29.94468887150353
762,Greene,-74.1227065013277,42.2765197661429
763,Orange,-78.01366652793125,38.246213051141616
764,McCurtain,-94.77137885565296,34.11532497679318
765,Tift,-83.52659432292954,31.457437829184755
766,Cass,-96.14086630390813,40.90972162322026
767,Kingsbury,-97.4914761229873,44.36958525966129
768,Converse,-105.50706266448871,42.97233072026242
769,Herkimer,-74.96249797806163,43.419702120774375
770,Logan,-99.47741390483635,46.45734457633415
771,Gogebic,-89.79547179255198,46.495489859493496
772,Becker,-95.6739235429892,46.934648365731704
773,Marshall,-86.30663696897263,34.36696210205502
774,Union,-83.83751391449668,36.28787388060574
775,Mineral,-78.94374625632155,39.414721897073925
776,Ashland,-90.56450535250744,46.700712422946864
777,Ford,-88.22327384649915,40.597165174048044
778,Emmons,-100.23874075722048,46.28503917557915
779,Shasta,-122.04052153133252,40.76376660137643
780,Vermilion,-92.3042829469768,29.809389317401468
781,Randolph,-91.02771652019196,36.34148331202825
782,Oneida,-89.52181994911513,45.705557697599275
783,East Carroll,-91.23506511105082,32.732553461430065
784,East Feliciana,-91.04553507365033,30.84507077088389
785,St. Bernard,-89.30412736491354,29.90472573078261
786,Wharton,-96.22210423940564,29.277861645479692
787,Prince of Wales-Hyder,-133.19302589099362,55.72717052741496
788,Petersburg,-133.0024592915965,57.114013076064346
789,Floyd,-101.30323451910976,34.07242455073893
790,Wrangell,-132.12922494006352,56.293626454939044
791,Madison,-84.27799800478408,37.720183506159565
792,Blount,-83.9255394314583,35.687203795177986
793,Gallatin,-111.17036894621651,45.54038949936408
794,Darlington,-79.95771990150259,34.332506947057574
795,Escambia,-87.16161986817745,31.12612254605795
796,Haralson,-85.21102635023276,33.79423342473255
797,Allen,-95.30138892954757,37.885734943594855
798,Douglas,-88.21733470461197,39.76945477214533
799,Greene,-78.46686926738235,38.29762066200839
800,Guam,144.76945169733128,13.44275954785126
801,Waushara,-89.24287896082424,44.11312031213499
802,Izard,-91.91341029594444,36.09486991426347
803,Monterey,-121.30890155404522,36.23977439555043
804,Grant,-108.38245576944021,32.739002558071945
805,Miller,-92.42840776897872,38.214529503585595
806,Wilkes,-81.16338566184828,36.206275762279205
807,Juneau,-134.23033919110182,58.443935176097575
808,Platte,-94.77375436407412,39.38034077329329
809,Buchanan,-94.80593570053014,39.65974023349361
810,Limestone,-86.9813747654262,34.81007832185555
811,Henry,-85.39643537419603,39.93103973606848
812,Polk,-97.56842112915716,41.18689688046075
813,Ottawa,-83.01997789218709,41.59390070940693
814,Norman,-96.45527773983329,47.326476164156745
815,Shelby,-95.31021134004548,41.685092593366754
816,Carroll,-77.02252272472819,39.562854164209966
817,Benton,-92.06573173341812,42.08017475103349
818,Martin,-82.5132925147377,37.801577207179655
819,Chisago,-92.90834215136513,45.50247308255349
820,Owsley,-83.68311187619683,37.41920500352385
821,Bradford,-76.51545254570586,41.788667714626925
822,Hancock,-80.5738922206784,40.52185452152074
823,Cole,-92.28160724644636,38.50540995815986
824,Berrien,-86.68542115994639,41.99577768764612
825,Huntingdon,-77.98120753944436,40.416934499682434
826,Dawes,-103.13543813919053,42.71972222205992
827,Patrick,-80.28427456757015,36.67836373657311
828,Montmorency,-84.12720408600555,45.02754489126418
829,Oscoda,-84.1297714191781,44.68175818210899
830,Colfax,-104.64684253877071,36.606136739562714
831,St. Clair,-89.92839902168505,38.47032103479605
832,Washington,-89.41047445642917,38.35218281176397
833,Bedford,-78.49031711659855,40.00655526774215
834,Scott,-94.06327929925713,34.86076846887136
835,Labette,-95.29757614203749,37.191327348137115
836,Lawrence,-80.3347070701762,40.9912143553975
837,Harrison,-81.09113587705805,40.29383893484211
838,Alexander,-81.17702685061771,35.92102631379714
839,Cape May,-74.8499770137374,39.08509810864438
840,Cheshire,-72.25117527252884,42.9193314276975
841,Marshall,-96.36847438994074,48.35812596237337
842,King William,-77.08854550884016,37.706596000479564
843,Huerfano,-104.96058453378208,37.68467963814951
844,Karnes,-97.85940182874563,28.90573896272013
845,Chester,-88.61346154989229,35.421752326490726
846,Scott,-90.4747471649642,39.64411385384354
847,Millard,-113.10069890967566,39.07328718635786
848,Morgan,-111.57315035612801,41.089320431116846
849,Kaufman,-96.28779457296952,32.59931570594398
850,Greenlee,-109.24035541291441,33.215401668218824
851,Maricopa,-112.49148681223795,33.348977822747536
852,Ogemaw,-84.12641365725564,44.334939258538405
853,Jackson,-85.67315078907042,36.359211518914094
854,Richland,-88.08513354771482,38.71235970060383
855,Blount,-86.56737096076596,33.9808673855697
856,Liberty,-111.02458014772662,48.5617546520187
857,Duval,-98.50890606130686,27.681332988845192
858,Ralls,-91.52202421625887,39.527670170588436
859,Johnson,-97.36632979780977,32.37901310312787
860,Clay,-84.98010291192493,31.62627551563743
861,Grant,-119.00735405669528,44.491500684037455
862,Coos,-124.09331877504387,43.18516215311549
863,Franklin,-95.21841939748268,33.17554867711962
864,Warren,-73.8460059551702,43.560975207998474
865,Madison,-78.27922447344878,38.41370415628405
866,Atoka,-96.0378479139246,34.37364831594397
867,Menard,-89.80217764328992,40.027415708387885
868,Bartow,-84.84033847712234,34.23766209085774
869,Lake,-81.71130316761075,28.761468833246447
870,Okmulgee,-95.96426466772571,35.646606479879715
871,Sheridan,-100.34555505973776,47.57546172671688
872,Fulton,-86.2635836849422,41.04696329892594
873,Johnson,-94.82226104247637,38.883768512547
874,Calvert,-76.5305644689417,38.53471200411117
875,Washburn,-91.79123463027557,45.89917916933667
876,Jefferson,-123.57647381623623,47.77643665689082
877,Aguada,-67.18672882425071,18.376289002933905
878,Winona,-91.77912943304293,43.98684966006279
879,Warren,-90.852011211045,32.35722961631041
880,Andrew,-94.80205989861167,39.98351078183139
881,Montgomery,-91.47020879824464,38.9414910419606
882,Cherokee,-94.84626897311846,37.16930606278423
883,Halifax,-77.65173298309469,36.25744854534522
884,Sandoval,-106.86595092298376,35.68860455579362
885,Clay,-83.71466268301664,37.159697558869404
886,Clinton,-77.63810583403294,41.23405436563076
887,Linn,-122.53499507466556,44.48887876623697
888,Lafayette,-90.13172201322192,42.66049936366359
889,Washington,-95.90436618014314,36.715233818735435
890,Preston,-79.66816198530962,39.469296870897296
891,Rota,145.21516613929438,14.151542964770618
892,Waupaca,-88.96479280711769,44.470461174642026
893,Edwards,-100.30474170162464,29.98263294441905
894,Lake,-120.38733758988846,42.79346137573192
895,Ozark,-92.44466356789393,36.64932188171519
896,Waller,-95.98765332625756,30.01080509903037
897,Monroe,-87.36543751152736,31.57083402456257
898,Essex,-71.73619437753042,44.72794022488268
899,Lunenburg,-78.24056585099994,36.946210135450954
900,Traill,-97.16155445907742,47.4541905541
901,Hall,-83.81967864000208,34.316890096988075
902,Treutlen,-82.56728252699463,32.40388150345298
903,Calhoun,-84.62450769455992,31.529197274256905
904,Vilas,-89.51484562204789,46.0528985900511
905,Beltrami,-94.93765445108662,47.97378290271672
906,Coamo,-66.36016992098459,18.097304665573866
907,Guánica,-66.92193817656145,17.946361903221444
908,Dorchester,-76.0833253108607,38.4226080427942
909,Columbia,-76.4051500764785,41.048653457773646
910,Clark,-83.78388972665778,39.91677791564371
911,Maverick,-100.31451417132394,28.742590130574666
912,Pima,-111.78986349896064,32.09739902596082
913,Cibola,-107.99972432512608,34.912577985719885
914,Burlington,-74.66806740718931,39.877717296182325
915,Rutland,-73.0366087398898,43.58009157093722
916,Early,-84.90364342329163,31.32283271326139
917,Dukes,-70.69877157766999,41.3887747357356
918,McHenry,-100.63628919478201,48.234572876896536
919,Wayne,-97.11926026998476,42.20928856134716
920,LaMoure,-98.53546131327576,46.45691581734931
921,Butte,-113.17203224692877,43.72293273648295
922,Coos,-71.3055333388932,44.689495617485065
923,Kidder,-99.78009137454252,46.98010175627866
924,Kleberg,-97.66838776849194,27.42671082444251
925,Porter,-87.07331913556835,41.50883829429196
926,Newton,-89.11880851868709,32.40023234685816
927,Sampson,-78.37139061046253,34.99153615939431
928,Moore,-86.35877112763005,35.284617402009104
929,Pinellas,-82.73955394637676,27.90267620413436
930,Barranquitas,-66.30987256562328,18.20170622755652
931,Hamilton,-88.5390962907192,38.08155397763772
932,Perry,-92.93146991156236,34.947373747586745
933,Cheyenne,-101.73110421835428,39.78586933589253
934,Delta,-107.8628768111383,38.86137379041266
935,Wayne,-93.32736387081613,40.73947019178284
936,Gaines,-102.63517409075929,32.74072769941555
937,Marion,-87.88713836392941,34.136549695655034
938,Watauga,-81.6964250718156,36.231106279527594
939,Roanoke,-79.95808374612153,37.2784856292736
940,Martin,-101.95121677861658,32.306030133298066
941,Bowie,-94.42331958075813,33.44576473872236
942,Weber,-111.91338393438178,41.26984303214379
943,Marion,-91.6223480129748,39.80596540718008
944,Jefferson,-76.05206866602677,43.99886177099801
945,Jackson,-90.57422939650642,42.17174258566936
946,Nelson,-98.192032467132,47.92168118433844
947,Clinton,-73.6781737453403,44.74622635344411
948,Garfield,-107.90395615362296,39.5993071789889
949,Ray,-93.98988352936735,39.35241405472775
950,Hocking,-82.47925356227985,39.49702383689181
951,Lowndes,-86.65010769667063,32.15475000951251
952,Candler,-82.07367282220234,32.40344278198359
953,Linn,-91.59902285980951,42.07895352708304
954,Trinity,-123.11262772672045,40.65069356149512
955,Muscogee,-84.87704298610569,32.50995836957498
956,Tallahatchie,-90.17326423522086,33.95047481265468
957,Atchison,-95.3134446486022,39.53174000327237
958,Lares,-66.86677976068772,18.268676745459405
959,Andrews,-102.63781512097849,32.30503565957876
960,Miami,-84.22887177032891,40.053475508092006
961,Potter,-101.8940048982744,35.40127581821669
962,Seminole,-96.61549374299692,35.167504515775754
963,Aiken,-81.63469484048352,33.544295273030315
964,Manu'a,-169.53673491994866,-14.20843579232274
965,Mendocino,-123.43155390712128,39.433623819804616
966,Chesapeake,-76.30241828044613,36.677744503464545
967,Tinian,145.60484548152044,14.946529426999412
968,Yauco,-66.85828282520389,18.07956495989263
969,Sweetwater,-108.87943078209877,41.65949614238375
970,Garza,-101.2984241024837,33.17987570604072
971,Hardy,-78.85792271905301,39.0075029240769
972,Adjuntas,-66.75395662026557,18.179732663396504
973,Ozaukee,-87.59446596117745,43.36564873030635
974,Sullivan,-82.3041428597548,36.5129154064622
975,Laurens,-82.00593403592762,34.483567735359486
976,Crook,-104.56992944381615,44.58860361586713
977,Sheboygan,-87.63477448964703,43.71970737845933
978,Hampden,-72.63164911328404,42.13511234140967
979,Caldwell,-97.61999835227016,29.837116401682586
980,Cloud,-97.64928190594105,39.4802974374931
981,Inyo,-117.4107896863181,36.511126808911975
982,Coosa,-86.24765926484625,32.936226830419976
983,Dickinson,-95.15083006084251,43.377984763127934
984,Harlan,-83.2179510398859,36.856974500388375
985,Geary,-96.75250219678568,39.00238550830011
986,Berks,-75.92599890418678,40.416295655708964
987,Carter,-82.12747834357677,36.292720849250614
988,Lyon,-95.83897490148165,44.41349158933372
989,Charlotte,-78.66164358664909,37.011620661064036
990,Washington,-82.49742025936867,36.29329662579225
991,Newberry,-81.60011985392184,34.28981179684853
992,Isle of Wight,-76.70912648283459,36.90672913898923
993,Wheeler,-120.02756622978346,44.72611887820548
994,Butler,-90.40655638312685,36.716417086232575
995,Iberville,-91.34936319323455,30.258498873848854
996,Sharkey,-90.81321492411793,32.879723069579065
997,Fauquier,-77.80923943007289,38.73864643532347
998,Radford,-80.55874905231595,37.12289115086487
999,Douglas,-119.61637201774784,38.9122413955572
1000,Franklin,-84.8004565948054,29.81168358572717
1001,Greene,-86.96204636500153,39.03632772543342
1002,Rush,-85.46576117771436,39.61994843642482
1003,Washington,-88.23076248732491,43.36847996381513
1004,Laclede,-92.59035142295866,37.65831846269522
1005,Mercer,-80.25770626557245,41.302193716858284
1006,Craighead,-90.63284125503708,35.830788704723304
1007,Saline,-93.20185124610657,39.136839102569255
1008,White,-88.1795748822847,38.087487567910244
1009,De Witt,-88.90408870486941,40.174629338209115
1010,White Pine,-114.90168445133787,39.442195190403794
1011,Goodhue,-92.7229029988664,44.40968257461176
1012,Swain,-83.49273937364791,35.48681505194802
1013,Pasco,-82.43886979895761,28.306741907600678
1014,Sumter,-82.08099536356559,28.70482253531147
1015,Nassau,-73.58553666496512,40.73214216320454
1016,Steele,-97.7245908844847,47.456150613776224
1017,Vanderburgh,-87.58578496353947,38.02495785973334
1018,Franklin,-91.07499387707027,38.41114435447349
1019,Avery,-81.92260137450494,36.07660503430648
1020,Wood,-81.51496531704836,39.211131739413574
1021,Bayfield,-91.18068472262912,46.63543433938501
1022,Stewart,-87.8384575867943,36.50110435655413
1023,Portage,-89.50140067104915,44.47602631337081
1024,Lexington,-81.27217751418969,33.902289658604886
1025,Anne Arundel,-76.56759706194252,38.99415716416564
1026,Fond du Lac,-88.48826311206305,43.75358945738112
1027,Webster,-80.42187306800524,38.49473730580207
1028,Kewaunee,-87.30725328222039,44.50599419072354
1029,Parmer,-102.78453819506178,34.53011331289283
1030,Woods,-98.8651275081995,36.766932161361375
1031,Elliott,-83.09761634283969,38.117891680453965
1032,Berkshire,-73.20641228786505,42.370676609756885
1033,Chariton,-92.96262371741359,39.515081481441506
1034,Rio Blanco,-108.21722578819595,39.97983574988295
1035,Morgan,-103.80982223744724,40.2627443760512
1036,Malheur,-117.62309813290248,43.193475274496365
1037,Middlesex,-74.40883565473656,40.440083659627035
1038,Russell,-98.76235102217152,38.914778841053774
1039,Putnam,-89.2857803179249,41.204489981836964
1040,Haakon,-101.53998572710412,44.29442767789739
1041,Macon,-86.00727014206656,36.53203435490639
1042,Cleburne,-92.02671803220915,35.53810649581218
1043,Pike,-85.94090814830734,31.802708490414854
1044,Adams,-116.45388286247585,44.889588024822174
1045,Bristol,-71.08850085588678,41.757088211923524
1046,Schuylkill,-76.21595485917,40.70580057068712
1047,Wells,-99.66091049244055,47.587522896686494
1048,Cleveland,-81.55554714122772,35.334101802160625
1049,Hot Spring,-92.94606917591076,34.31764800819526
1050,Frederick,-77.39798433471483,39.47221253048133
1051,Schuyler,-90.61509521369905,40.15804247146957
1052,Mono,-118.88670926154221,37.93899034297269
1053,Tuolumne,-119.95475358042108,38.02760140470242
1054,Doña Ana,-106.83272130154877,32.352648094673484
1055,Crisp,-83.7681022210042,31.922929918111052
1056,Columbia,-93.22730888504569,33.214287137411965
1057,Griggs,-98.23696756786664,47.4572804385076
1058,Solano,-121.94002441750177,38.266912787089474
1059,Clayton,-91.34143277466852,42.84474930877232
1060,Titus,-94.96567222762164,33.21660303642186
1061,Hampshire,-78.61416849200107,39.31706529669961
1062,Moore,-79.48137443916436,35.310653855458504
1063,Barton,-98.75646429296094,38.47896396788826
1064,Slope,-103.4598756996622,46.447237080153826
1065,Richland,-91.76348184291464,32.417791667844604
1066,Garfield,-98.99138528076706,41.914357071183616
1067,St. Martin,-91.60829750679865,30.129072103899865
1068,Sumter,-88.19878960894094,32.5910175307833
1069,Winston,-87.37368341276286,34.149225112474454
1070,Seminole,-81.23632752760432,28.716975578322586
1071,Forrest,-89.25785979708056,31.18886940492196
1072,Ingham,-84.37353697693341,42.59709919671064
1073,Shawnee,-95.75653425772936,39.04151376372751
1074,Hanson,-97.7873313409531,43.6748244159001
1075,Itasca,-93.63200853110762,47.50952523468937
1076,Lincoln,-103.51396536588365,38.988068558716606
1077,Madison,-75.66966381913218,42.912772236159526
1078,Washington,-73.43075892229443,43.313703397313326
1079,Johnson,-86.10163678812253,39.4899707455581
1080,Terry,-102.33519655062551,33.173812659287435
1081,Harding,-103.82004870653245,35.85793540454105
1082,Talladega,-86.16590368719014,33.38006160965893
1083,Langlade,-89.07190884567791,45.262344371434146
1084,Foard,-99.77798487817884,33.974615092778635
1085,Buena Vista,-95.15114885863541,42.73549362118581
1086,Mills,-95.62132671797684,41.03345226336021
1087,Real,-99.82216692121388,29.83174293844604
1088,Delaware,-83.00488534824271,40.2783937765001
1089,Forsyth,-80.25630001599717,36.13061954852571
1090,Carson City,-119.74742224891445,39.15114642971483
1091,Dallas,-94.03976192649765,41.684858204608204
1092,Carson,-101.3541830291631,35.40350787056103
1093,Sumter,-84.19705605155002,32.03995939601615
1094,Wayne,-90.46142945355687,37.11263550722746
1095,Anderson,-82.63775095737115,34.51928081234681
1096,Carbon,-106.93061016409816,41.69458927236922
1097,Silver Bow,-112.65671346804059,45.90240444969289
1098,Stephenson,-89.66225429390086,42.35182910450335
1099,Lapeer,-83.22178372378792,43.0901474299216
1100,Claiborne,-92.99573324240959,32.82269343503744
1101,Yalobusha,-89.70763183965683,34.028211563034056
1102,Maricao,-66.94228351250001,18.17209357024111
1103,Kalkaska,-85.09025009962836,44.68467641393113
1104,Aguadilla,-67.14471984516831,18.48029022207824
1105,Evangeline,-92.40590420072107,30.72893641816709
1106,Hardeman,-88.99308487441506,35.206868262781846
1107,Cochise,-109.7512631366572,31.87963708636547
1108,Hidalgo,-108.71497688680321,31.91416144333835
1109,Divide,-103.487335619633,48.81488298049821
1110,San Bernardino,-116.17846142028264,34.84143783145047
1111,Montezuma,-108.59666982789012,37.33843397046578
1112,Clarke,-88.68940444480292,32.041401670292345
1113,Marion,-93.09943715462292,41.334451877620275
1114,Douglas,-96.1544786904303,41.29535188153178
1115,Fairfax,-77.29978807186629,38.853098340699844
1116,Harmon,-99.84625014413312,34.74411851581837
1117,Cedar,-93.85661350492472,37.72385153133993
1118,Clarke,-83.3673290793421,33.951168746680715
1119,Valley,-115.5662790206211,44.766637078607175
1120,Knox,-99.74142704822985,33.60612914421267
1121,Ouachita,-92.88193435306098,33.59335504118671
1122,Darke,-84.61931913645779,40.13322397543847
1123,Kay,-97.14393802225183,36.818003443453335
1124,Dewey,-100.87186303926376,45.15661605125783
1125,Tillamook,-123.75866468468142,45.456672502688896
1126,Coweta,-84.76336074283445,33.35346166890868
1127,Simpson,-89.91948809475191,31.913171962511548
1128,Stone,-89.11771019786535,30.789951647005463
1129,Contra Costa,-121.95107311298098,37.92337944747278
1130,Carroll,-88.45026074612389,35.97317841682192
1131,Henrico,-77.40584484703797,37.538007426801855
1132,Owen,-86.8376542268401,39.312810048259244
1133,Westchester,-73.75339068242452,41.151481189547006
1134,Bollinger,-90.02594720670878,37.32219072698498
1135,McDowell,-81.65358378597799,37.37850131778373
1136,Harrison,-80.379874989522,39.28352969162086
1137,Granville,-78.65271942520833,36.304069826236436
1138,New Haven,-72.8998576910914,41.348824286814015
1139,Pierce,-97.60129052050965,42.26437462128946
1140,Bleckley,-83.32783882547605,32.434441446171476
1141,Burke,-82.00078115371507,33.06115350270772
1142,Union,-89.25512740300707,37.47127161911556
1143,Kankakee,-87.86183178455771,41.13771847240905
1144,McIntosh,-99.44119218532373,46.11178483816369
1145,Platte,-97.52115699868564,41.571286768254225
1146,Warren,-78.10671713235885,36.396510281119426
1147,Aibonito,-66.26438044916029,18.131132266951674
1148,Marion,-84.52463788691702,32.35337818153443
1149,Clay,-96.97563762366079,42.91457130020925
1150,Sussex,-75.3395417153243,38.68329735471977
